Date,Close
10/8/2015 00:00:00,24.39
10/9/2015 00:00:00,24.46
10/12/2015 00:00:00,24.52
10/13/2015 00:00:00,24.35
10/14/2015 00:00:00,24.24
10/15/2015 00:00:00,24.6
10/16/2015 00:00:00,24.67
10/19/2015 00:00:00,24.8
10/20/2015 00:00:00,24.73
10/21/2015 00:00:00,24.6
10/22/2015 00:00:00,24.97
10/23/2015 00:00:00,25.39
10/26/2015 00:00:00,25.39
10/27/2015 00:00:00,25.34
10/28/2015 00:00:00,25.62
10/29/2015 00:00:00,25.66
10/30/2015 00:00:00,25.53
11/2/2015 00:00:00,25.84
11/3/2015 00:00:00,25.85
11/4/2015 00:00:00,25.84
11/5/2015 00:00:00,25.78
11/6/2015 00:00:00,25.75
11/9/2015 00:00:00,25.5
11/10/2015 00:00:00,25.48
11/11/2015 00:00:00,25.44
11/12/2015 00:00:00,25.16
11/13/2015 00:00:00,24.78
11/16/2015 00:00:00,25.13
11/17/2015 00:00:00,25.17
11/18/2015 00:00:00,25.54
11/19/2015 00:00:00,25.56
11/20/2015 00:00:00,25.7
11/23/2015 00:00:00,25.68
11/24/2015 00:00:00,25.7
11/25/2015 00:00:00,25.72
11/27/2015 00:00:00,25.72
11/30/2015 00:00:00,25.57
12/1/2015 00:00:00,25.84
12/2/2015 00:00:00,25.62
12/3/2015 00:00:00,25.23
12/4/2015 00:00:00,25.76
12/7/2015 00:00:00,25.61
12/8/2015 00:00:00,25.58
12/9/2015 00:00:00,25.29
12/10/2015 00:00:00,25.33
12/11/2015 00:00:00,24.85
12/14/2015 00:00:00,25.01
12/15/2015 00:00:00,25.17
12/16/2015 00:00:00,25.57
12/17/2015 00:00:00,25.2
12/18/2015 00:00:00,24.59
12/21/2015 00:00:00,24.82
12/22/2015 00:00:00,24.99
12/23/2015 00:00:00,25.21
12/24/2015 00:00:00,25.22
12/28/2015 00:00:00,25.18
12/29/2015 00:00:00,25.49
12/30/2015 00:00:00,25.33
12/31/2015 00:00:00,25.04
1/4/2016 00:00:00,24.54
1/5/2016 00:00:00,24.63
1/6/2016 00:00:00,24.39
1/7/2016 00:00:00,23.76
1/8/2016 00:00:00,23.55
1/11/2016 00:00:00,23.62
1/12/2016 00:00:00,23.85
1/13/2016 00:00:00,23.18
1/14/2016 00:00:00,23.54
1/15/2016 00:00:00,23.05
1/19/2016 00:00:00,23.1
1/20/2016 00:00:00,22.88
1/21/2016 00:00:00,22.96
1/22/2016 00:00:00,23.49
1/25/2016 00:00:00,23.2
1/26/2016 00:00:00,23.44
1/27/2016 00:00:00,23.05
1/28/2016 00:00:00,23.23
1/29/2016 00:00:00,23.75
2/1/2016 00:00:00,23.81
2/2/2016 00:00:00,23.4
2/3/2016 00:00:00,23.39
2/4/2016 00:00:00,23.37
2/5/2016 00:00:00,22.72
2/8/2016 00:00:00,22.38
2/9/2016 00:00:00,22.42
2/10/2016 00:00:00,22.49
2/11/2016 00:00:00,22.3
2/12/2016 00:00:00,22.64
2/16/2016 00:00:00,23.09
2/17/2016 00:00:00,23.5
2/18/2016 00:00:00,23.34
2/19/2016 00:00:00,23.38
2/22/2016 00:00:00,23.71
2/23/2016 00:00:00,23.44
2/24/2016 00:00:00,23.57
2/25/2016 00:00:00,23.85
2/26/2016 00:00:00,23.81
2/29/2016 00:00:00,23.57
3/1/2016 00:00:00,24.18
3/2/2016 00:00:00,24.19
3/3/2016 00:00:00,24.2
3/4/2016 00:00:00,24.26
3/7/2016 00:00:00,24.17
3/8/2016 00:00:00,24.01
3/9/2016 00:00:00,24.11
3/10/2016 00:00:00,24.1
3/11/2016 00:00:00,24.49
3/14/2016 00:00:00,24.54
3/15/2016 00:00:00,24.52
3/16/2016 00:00:00,24.69
3/17/2016 00:00:00,24.76
3/18/2016 00:00:00,24.72
3/21/2016 00:00:00,24.79
3/22/2016 00:00:00,24.81
3/23/2016 00:00:00,24.68
3/24/2016 00:00:00,24.7
3/28/2016 00:00:00,24.7
3/29/2016 00:00:00,24.99
3/30/2016 00:00:00,25.11
3/31/2016 00:00:00,25.13
4/1/2016 00:00:00,25.33
4/4/2016 00:00:00,25.24
4/5/2016 00:00:00,25
4/6/2016 00:00:00,25.32
4/7/2016 00:00:00,24.99
4/8/2016 00:00:00,25.03
4/11/2016 00:00:00,24.91
4/12/2016 00:00:00,25.1
4/13/2016 00:00:00,25.3
4/14/2016 00:00:00,25.33
4/15/2016 00:00:00,25.3
4/18/2016 00:00:00,25.46
4/19/2016 00:00:00,25.43
4/20/2016 00:00:00,25.41
4/21/2016 00:00:00,25.32
4/22/2016 00:00:00,25.18
4/25/2016 00:00:00,25.17
4/26/2016 00:00:00,25.12
4/27/2016 00:00:00,25.09
4/28/2016 00:00:00,24.84
4/29/2016 00:00:00,24.74
5/2/2016 00:00:00,24.98
5/3/2016 00:00:00,24.8
5/4/2016 00:00:00,24.7
5/5/2016 00:00:00,24.7
5/6/2016 00:00:00,24.83
5/9/2016 00:00:00,24.89
5/10/2016 00:00:00,25.22
5/11/2016 00:00:00,24.98
5/12/2016 00:00:00,24.92
5/13/2016 00:00:00,24.81
5/16/2016 00:00:00,25.04
5/17/2016 00:00:00,24.75
5/18/2016 00:00:00,24.74
5/19/2016 00:00:00,24.63
5/20/2016 00:00:00,24.77
5/23/2016 00:00:00,24.74
5/24/2016 00:00:00,25.14
5/25/2016 00:00:00,25.28
5/26/2016 00:00:00,25.31
5/27/2016 00:00:00,25.42
5/31/2016 00:00:00,25.41
6/1/2016 00:00:00,25.42
6/2/2016 00:00:00,25.5
6/3/2016 00:00:00,25.43
6/6/2016 00:00:00,25.51
6/7/2016 00:00:00,25.51
6/8/2016 00:00:00,25.57
6/9/2016 00:00:00,25.58
6/10/2016 00:00:00,25.33
6/13/2016 00:00:00,25.16
6/14/2016 00:00:00,25.15
6/15/2016 00:00:00,25.08
6/16/2016 00:00:00,25.19
6/17/2016 00:00:00,24.92
6/20/2016 00:00:00,25.05
6/21/2016 00:00:00,25.12
6/22/2016 00:00:00,25.08
6/23/2016 00:00:00,25.34
6/24/2016 00:00:00,24.51
6/27/2016 00:00:00,24.11
6/28/2016 00:00:00,24.52
6/29/2016 00:00:00,24.94
6/30/2016 00:00:00,25.23
7/1/2016 00:00:00,25.32
7/5/2016 00:00:00,25.22
7/6/2016 00:00:00,25.37
7/7/2016 00:00:00,25.34
7/8/2016 00:00:00,25.73
7/11/2016 00:00:00,25.83
7/12/2016 00:00:00,25.95
7/13/2016 00:00:00,25.94
7/14/2016 00:00:00,26.07
7/15/2016 00:00:00,26.05
7/18/2016 00:00:00,26.12
7/19/2016 00:00:00,26.08
7/20/2016 00:00:00,26.27
7/21/2016 00:00:00,26.16
7/22/2016 00:00:00,26.28
7/25/2016 00:00:00,26.22
7/26/2016 00:00:00,26.2
7/27/2016 00:00:00,26.23
7/28/2016 00:00:00,26.33
7/29/2016 00:00:00,26.39
8/1/2016 00:00:00,26.42
8/2/2016 00:00:00,26.27
8/3/2016 00:00:00,26.32
8/4/2016 00:00:00,26.35
8/5/2016 00:00:00,26.53
8/8/2016 00:00:00,26.47
8/9/2016 00:00:00,26.51
8/10/2016 00:00:00,26.46
8/11/2016 00:00:00,26.61
8/12/2016 00:00:00,26.55
8/15/2016 00:00:00,26.63
8/16/2016 00:00:00,26.45
8/17/2016 00:00:00,26.52
8/18/2016 00:00:00,26.48
8/19/2016 00:00:00,26.51
8/22/2016 00:00:00,26.5
8/23/2016 00:00:00,26.61
8/24/2016 00:00:00,26.4
8/25/2016 00:00:00,26.36
8/26/2016 00:00:00,26.37
8/29/2016 00:00:00,26.44
8/30/2016 00:00:00,26.34
8/31/2016 00:00:00,26.32
9/1/2016 00:00:00,26.34
9/2/2016 00:00:00,26.48
9/6/2016 00:00:00,26.52
9/7/2016 00:00:00,26.54
9/8/2016 00:00:00,26.41
9/9/2016 00:00:00,25.74
9/12/2016 00:00:00,26.12
9/13/2016 00:00:00,25.87
9/14/2016 00:00:00,25.86
9/15/2016 00:00:00,26.17
9/16/2016 00:00:00,26.02
9/19/2016 00:00:00,26.02
9/20/2016 00:00:00,26.07
9/21/2016 00:00:00,26.3
9/22/2016 00:00:00,26.5
9/23/2016 00:00:00,26.35
9/26/2016 00:00:00,26.11
9/27/2016 00:00:00,26.3
9/28/2016 00:00:00,26.4
9/29/2016 00:00:00,26.15
9/30/2016 00:00:00,26.31
10/3/2016 00:00:00,26.25
10/4/2016 00:00:00,26.13
10/5/2016 00:00:00,26.17
10/6/2016 00:00:00,26.2
10/7/2016 00:00:00,26.12
10/10/2016 00:00:00,26.22
10/11/2016 00:00:00,25.89
10/12/2016 00:00:00,25.97
10/13/2016 00:00:00,25.84
10/14/2016 00:00:00,25.9
10/17/2016 00:00:00,25.78
10/18/2016 00:00:00,25.97
10/19/2016 00:00:00,26.01
10/20/2016 00:00:00,25.97
10/21/2016 00:00:00,26.04
10/24/2016 00:00:00,26.24
10/25/2016 00:00:00,26.09
10/26/2016 00:00:00,25.96
10/27/2016 00:00:00,25.84
10/28/2016 00:00:00,25.77
10/31/2016 00:00:00,25.75
11/1/2016 00:00:00,25.52
11/2/2016 00:00:00,25.36
11/3/2016 00:00:00,25.23
11/4/2016 00:00:00,25.18
11/7/2016 00:00:00,25.75
11/8/2016 00:00:00,25.87
11/9/2016 00:00:00,26.01
11/10/2016 00:00:00,25.81
11/11/2016 00:00:00,25.83
11/14/2016 00:00:00,25.64
11/15/2016 00:00:00,25.86
11/16/2016 00:00:00,25.94
11/17/2016 00:00:00,26.09
11/18/2016 00:00:00,26
11/21/2016 00:00:00,26.24
11/22/2016 00:00:00,26.29
11/23/2016 00:00:00,26.25
11/25/2016 00:00:00,26.34
11/28/2016 00:00:00,26.23
11/29/2016 00:00:00,26.29
11/30/2016 00:00:00,26.07
12/1/2016 00:00:00,25.79
12/2/2016 00:00:00,25.84
12/5/2016 00:00:00,26.01
12/6/2016 00:00:00,26.06
12/7/2016 00:00:00,26.41
12/8/2016 00:00:00,26.43
12/9/2016 00:00:00,26.62
12/12/2016 00:00:00,26.56
12/13/2016 00:00:00,26.78
12/14/2016 00:00:00,26.66
12/15/2016 00:00:00,26.73
12/16/2016 00:00:00,26.47
12/19/2016 00:00:00,26.62
12/20/2016 00:00:00,26.71
12/21/2016 00:00:00,26.65
12/22/2016 00:00:00,26.56
12/23/2016 00:00:00,26.6
12/27/2016 00:00:00,26.7
12/28/2016 00:00:00,26.46
12/29/2016 00:00:00,26.5
12/30/2016 00:00:00,26.33
1/3/2017 00:00:00,26.51
1/4/2017 00:00:00,26.66
1/5/2017 00:00:00,26.72
1/6/2017 00:00:00,26.91
1/9/2017 00:00:00,26.85
1/10/2017 00:00:00,26.87
1/11/2017 00:00:00,26.89
1/12/2017 00:00:00,26.88
1/13/2017 00:00:00,26.93
1/17/2017 00:00:00,26.87
1/18/2017 00:00:00,26.94
1/19/2017 00:00:00,26.89
1/20/2017 00:00:00,26.98
1/23/2017 00:00:00,26.95
1/24/2017 00:00:00,27.09
1/25/2017 00:00:00,27.27
1/26/2017 00:00:00,27.28
1/27/2017 00:00:00,27.3
1/30/2017 00:00:00,27.11
1/31/2017 00:00:00,27.1
2/1/2017 00:00:00,27.17
2/2/2017 00:00:00,27.16
2/3/2017 00:00:00,27.3
2/6/2017 00:00:00,27.31
2/7/2017 00:00:00,27.34
2/8/2017 00:00:00,27.4
2/9/2017 00:00:00,27.53
2/10/2017 00:00:00,27.63
2/13/2017 00:00:00,27.77
2/14/2017 00:00:00,27.86
2/15/2017 00:00:00,28
2/16/2017 00:00:00,27.98
2/17/2017 00:00:00,28.03
2/21/2017 00:00:00,28.17
2/22/2017 00:00:00,28.18
2/23/2017 00:00:00,28.15
2/24/2017 00:00:00,28.2
2/27/2017 00:00:00,28.28
2/28/2017 00:00:00,28.19
3/1/2017 00:00:00,28.54
3/2/2017 00:00:00,28.4
3/3/2017 00:00:00,28.43
3/6/2017 00:00:00,28.39
3/7/2017 00:00:00,28.33
3/8/2017 00:00:00,28.29
3/9/2017 00:00:00,28.32
3/10/2017 00:00:00,28.43
3/13/2017 00:00:00,28.45
3/14/2017 00:00:00,28.39
3/15/2017 00:00:00,28.61
3/16/2017 00:00:00,28.56
3/17/2017 00:00:00,28.51
3/20/2017 00:00:00,28.49
3/21/2017 00:00:00,28.18
3/22/2017 00:00:00,28.27
3/23/2017 00:00:00,28.21
3/24/2017 00:00:00,28.18
3/27/2017 00:00:00,28.18
3/28/2017 00:00:00,28.38
3/29/2017 00:00:00,28.43
3/30/2017 00:00:00,28.44
3/31/2017 00:00:00,28.43
4/3/2017 00:00:00,28.42
4/4/2017 00:00:00,28.41
4/5/2017 00:00:00,28.35
4/6/2017 00:00:00,28.4
4/7/2017 00:00:00,28.42
4/10/2017 00:00:00,28.39
4/11/2017 00:00:00,28.33
4/12/2017 00:00:00,28.24
4/13/2017 00:00:00,28.16
4/17/2017 00:00:00,28.36
4/18/2017 00:00:00,28.28
4/19/2017 00:00:00,28.27
4/20/2017 00:00:00,28.5
4/21/2017 00:00:00,28.46
4/24/2017 00:00:00,28.77
4/25/2017 00:00:00,28.96
4/26/2017 00:00:00,28.91
4/27/2017 00:00:00,28.98
4/28/2017 00:00:00,28.98
5/1/2017 00:00:00,29.09
5/2/2017 00:00:00,29.13
5/3/2017 00:00:00,29.08
5/4/2017 00:00:00,29.1
5/5/2017 00:00:00,29.23
5/8/2017 00:00:00,29.26
5/9/2017 00:00:00,29.27
5/10/2017 00:00:00,29.31
5/11/2017 00:00:00,29.29
5/12/2017 00:00:00,29.26
5/15/2017 00:00:00,29.4
5/16/2017 00:00:00,29.41
5/17/2017 00:00:00,28.86
5/18/2017 00:00:00,29.04
5/19/2017 00:00:00,29.23
5/22/2017 00:00:00,29.4
5/23/2017 00:00:00,29.44
5/24/2017 00:00:00,29.56
5/25/2017 00:00:00,29.74
5/26/2017 00:00:00,29.76
5/30/2017 00:00:00,29.79
5/31/2017 00:00:00,29.84
6/1/2017 00:00:00,30
6/2/2017 00:00:00,30.19
6/5/2017 00:00:00,30.17
6/6/2017 00:00:00,30.05
6/7/2017 00:00:00,30.12
6/8/2017 00:00:00,30.1
6/9/2017 00:00:00,29.8
6/12/2017 00:00:00,29.66
6/13/2017 00:00:00,29.89
6/14/2017 00:00:00,29.84
6/15/2017 00:00:00,29.79
6/16/2017 00:00:00,29.74
6/19/2017 00:00:00,29.97
6/20/2017 00:00:00,29.81
6/21/2017 00:00:00,29.9
6/22/2017 00:00:00,29.91
6/23/2017 00:00:00,30.03
6/26/2017 00:00:00,29.93
6/27/2017 00:00:00,29.63
6/28/2017 00:00:00,29.89
6/29/2017 00:00:00,29.5
6/30/2017 00:00:00,29.56
7/3/2017 00:00:00,29.58
7/5/2017 00:00:00,29.63
7/6/2017 00:00:00,29.34
7/7/2017 00:00:00,29.61
7/10/2017 00:00:00,29.69
7/11/2017 00:00:00,29.68
7/12/2017 00:00:00,29.98
7/13/2017 00:00:00,30.05
7/14/2017 00:00:00,30.22
7/17/2017 00:00:00,30.23
7/18/2017 00:00:00,30.32
7/19/2017 00:00:00,30.49
7/20/2017 00:00:00,30.48
7/21/2017 00:00:00,30.49
7/24/2017 00:00:00,30.49
7/25/2017 00:00:00,30.51
7/26/2017 00:00:00,30.54
7/27/2017 00:00:00,30.42
7/28/2017 00:00:00,30.41
7/31/2017 00:00:00,30.33
8/1/2017 00:00:00,30.41
8/2/2017 00:00:00,30.44
8/3/2017 00:00:00,30.33
8/4/2017 00:00:00,30.44
8/7/2017 00:00:00,30.52
8/8/2017 00:00:00,30.4
8/9/2017 00:00:00,30.45
8/10/2017 00:00:00,29.97
8/11/2017 00:00:00,30.09
8/14/2017 00:00:00,30.44
8/15/2017 00:00:00,30.45
8/16/2017 00:00:00,30.52
8/17/2017 00:00:00,30.02
8/18/2017 00:00:00,29.97
8/21/2017 00:00:00,30.02
8/22/2017 00:00:00,30.37
8/23/2017 00:00:00,30.26
8/24/2017 00:00:00,30.2
8/25/2017 00:00:00,30.21
8/28/2017 00:00:00,30.26
8/29/2017 00:00:00,30.35
8/30/2017 00:00:00,30.53
8/31/2017 00:00:00,30.76
9/1/2017 00:00:00,30.79
9/5/2017 00:00:00,30.6
9/6/2017 00:00:00,30.68
9/7/2017 00:00:00,30.79
9/8/2017 00:00:00,30.68
9/11/2017 00:00:00,30.98
9/12/2017 00:00:00,31.02
9/13/2017 00:00:00,31.04
9/14/2017 00:00:00,30.99
9/15/2017 00:00:00,30.89
9/18/2017 00:00:00,30.92
9/19/2017 00:00:00,30.93
9/20/2017 00:00:00,30.94
9/21/2017 00:00:00,30.81
9/22/2017 00:00:00,30.8
9/25/2017 00:00:00,30.61
9/26/2017 00:00:00,30.65
9/27/2017 00:00:00,30.81
9/28/2017 00:00:00,30.85
9/29/2017 00:00:00,30.98
10/2/2017 00:00:00,31.06
10/3/2017 00:00:00,31.13
10/4/2017 00:00:00,31.17
10/5/2017 00:00:00,31.38
10/6/2017 00:00:00,31.4
10/9/2017 00:00:00,31.38
10/10/2017 00:00:00,31.41
10/11/2017 00:00:00,31.51
10/12/2017 00:00:00,31.52
10/13/2017 00:00:00,31.58
10/16/2017 00:00:00,31.64
10/17/2017 00:00:00,31.69
10/18/2017 00:00:00,31.72
10/19/2017 00:00:00,31.67
10/20/2017 00:00:00,31.78
10/23/2017 00:00:00,31.63
10/24/2017 00:00:00,31.64
10/25/2017 00:00:00,31.53
10/26/2017 00:00:00,31.55
10/27/2017 00:00:00,32.02
10/30/2017 00:00:00,31.97
10/31/2017 00:00:00,32.01
11/1/2017 00:00:00,32.02
11/2/2017 00:00:00,32.04
11/3/2017 00:00:00,32.2
11/6/2017 00:00:00,32.33
11/7/2017 00:00:00,32.34
11/8/2017 00:00:00,32.42
11/9/2017 00:00:00,32.27
11/10/2017 00:00:00,32.28
11/13/2017 00:00:00,32.32
11/14/2017 00:00:00,32.25
11/15/2017 00:00:00,32.04
11/16/2017 00:00:00,32.32
11/17/2017 00:00:00,32.21
11/20/2017 00:00:00,32.25
11/21/2017 00:00:00,32.52
11/22/2017 00:00:00,32.51
11/24/2017 00:00:00,32.62
11/27/2017 00:00:00,32.64
11/28/2017 00:00:00,32.84
11/29/2017 00:00:00,32.58
11/30/2017 00:00:00,32.9
12/1/2017 00:00:00,32.81
12/4/2017 00:00:00,32.58
12/5/2017 00:00:00,32.51
12/6/2017 00:00:00,32.6
12/7/2017 00:00:00,32.73
12/8/2017 00:00:00,32.88
12/11/2017 00:00:00,33.01
12/12/2017 00:00:00,33.04
12/13/2017 00:00:00,33.09
12/14/2017 00:00:00,33.01
12/15/2017 00:00:00,33.11
12/18/2017 00:00:00,33.35
12/19/2017 00:00:00,33.23
12/20/2017 00:00:00,33.17
12/21/2017 00:00:00,33.15
12/22/2017 00:00:00,33.11
12/26/2017 00:00:00,33.04
12/27/2017 00:00:00,33.1
12/28/2017 00:00:00,33.14
12/29/2017 00:00:00,33
1/2/2018 00:00:00,33.28
1/3/2018 00:00:00,33.57
1/4/2018 00:00:00,33.7
1/5/2018 00:00:00,34.03
1/8/2018 00:00:00,34.1
1/9/2018 00:00:00,34.19
1/10/2018 00:00:00,34.08
1/11/2018 00:00:00,34.29
1/12/2018 00:00:00,34.54
1/16/2018 00:00:00,34.44
1/17/2018 00:00:00,34.83
1/18/2018 00:00:00,34.85
1/19/2018 00:00:00,34.99
1/22/2018 00:00:00,35.25
1/23/2018 00:00:00,35.41
1/24/2018 00:00:00,35.31
1/25/2018 00:00:00,35.36
1/26/2018 00:00:00,35.85
1/29/2018 00:00:00,35.61
1/30/2018 00:00:00,35.25
1/31/2018 00:00:00,35.37
2/1/2018 00:00:00,35.23
2/2/2018 00:00:00,34.52
2/5/2018 00:00:00,33.13
2/6/2018 00:00:00,33.87
2/7/2018 00:00:00,33.65
2/8/2018 00:00:00,32.31
2/9/2018 00:00:00,32.88
2/12/2018 00:00:00,33.43
2/13/2018 00:00:00,33.52
2/14/2018 00:00:00,34
2/15/2018 00:00:00,34.54
2/16/2018 00:00:00,34.5
2/20/2018 00:00:00,34.42
2/21/2018 00:00:00,34.32
2/22/2018 00:00:00,34.35
2/23/2018 00:00:00,34.94
2/26/2018 00:00:00,35.36
2/27/2018 00:00:00,34.95
2/28/2018 00:00:00,34.62
3/1/2018 00:00:00,34.1
3/2/2018 00:00:00,34.31
3/5/2018 00:00:00,34.69
3/6/2018 00:00:00,34.77
3/7/2018 00:00:00,34.86
3/8/2018 00:00:00,35.06
3/9/2018 00:00:00,35.7
3/12/2018 00:00:00,35.71
3/13/2018 00:00:00,35.44
3/14/2018 00:00:00,35.31
3/15/2018 00:00:00,35.31
3/16/2018 00:00:00,35.31
3/19/2018 00:00:00,34.67
3/20/2018 00:00:00,34.79
3/21/2018 00:00:00,34.61
3/22/2018 00:00:00,33.71
3/23/2018 00:00:00,32.96
3/26/2018 00:00:00,33.98
3/27/2018 00:00:00,33.16
3/28/2018 00:00:00,32.96
3/29/2018 00:00:00,33.52
4/2/2018 00:00:00,32.7
4/3/2018 00:00:00,33.08
4/4/2018 00:00:00,33.53
4/5/2018 00:00:00,33.73
4/6/2018 00:00:00,32.93
4/9/2018 00:00:00,33.08
4/10/2018 00:00:00,33.67
4/11/2018 00:00:00,33.48
4/12/2018 00:00:00,33.79
4/13/2018 00:00:00,33.69
4/16/2018 00:00:00,33.95
4/17/2018 00:00:00,34.51
4/18/2018 00:00:00,34.57
4/19/2018 00:00:00,34.26
4/20/2018 00:00:00,33.88
4/23/2018 00:00:00,33.84
4/24/2018 00:00:00,33.18
4/25/2018 00:00:00,33.24
4/26/2018 00:00:00,33.78
4/27/2018 00:00:00,33.83
4/30/2018 00:00:00,33.59
5/1/2018 00:00:00,33.81
5/2/2018 00:00:00,33.64
5/3/2018 00:00:00,33.66
5/4/2018 00:00:00,34.14
5/7/2018 00:00:00,34.32
5/8/2018 00:00:00,34.33
5/9/2018 00:00:00,34.68
5/10/2018 00:00:00,35
5/11/2018 00:00:00,35.06
5/14/2018 00:00:00,35.09
5/15/2018 00:00:00,34.74
5/16/2018 00:00:00,34.88
5/17/2018 00:00:00,34.82
5/18/2018 00:00:00,34.8
5/21/2018 00:00:00,35.06
5/22/2018 00:00:00,34.91
5/23/2018 00:00:00,35.17
5/24/2018 00:00:00,35.14
5/25/2018 00:00:00,35.14
5/29/2018 00:00:00,34.83
5/30/2018 00:00:00,35.21
5/31/2018 00:00:00,35.05
6/1/2018 00:00:00,35.51
6/4/2018 00:00:00,35.75
6/5/2018 00:00:00,35.85
6/6/2018 00:00:00,36.12
